Date,amgn,gd,nwl,zion,mat,vno,sbac,flir,wfc,aee,fcx,ksu,mtb,duk,tss,etr,pnr,incy,regn,mdlz,wynn,pep,dva,ads,mnst,sti,akam,tfx,wat,antm,hon,o,usb,ma,rtn,sna,dre,csx,pcar,pru,amp,ndaq,ual,apa,re,gww,dte,cf,aig,msci
2017-09-27,173.5547,156.56845,40.537346,41.05841,17.062103,86.597885,110.2082,35.636665,52.731403,41.450005,13.954175,98.91753,137.94272,68.1495,64.87875,73.37981,59.644527,118.87462,504.21878,43.58025,130.83598,105.42451,74.232834,228.2798,54.27826,46.930138,54.81619,204.39981,159.52226,155.16754,103.20464,51.921227,42.498085,101.14193,136.755,133.08833,20.195827,36.54052,57.017666,79.304504,119.52911,59.434998,58.756844,80.47933,178.76872,203.83627,84.70632,47.04689,360.94492,91.96507
2017-09-28,173.64899,156.68358,40.42817,41.50215,17.422274,86.762764,110.27752,35.614872,52.84757,41.418724,14.015783,98.83839,138.11055,68.13862,64.56846,73.159805,59.57675,117.73465,503.69547,43.589607,130.8508,105.3482,74.19969,228.38087,54.151344,47.081512,54.86126,204.44484,158.91684,155.04745,103.10078,51.93945,42.40938,101.01075,136.4982,133.15207,20.216156,36.539707,57.060368,79.29532,119.49266,59.51243,58.631844,80.724396,178.98851,204.305,84.8893,46.828182,362.845,91.824394
2017-09-29,173.2146,156.47055,40.164944,41.75995,17.672825,86.899155,110.39799,35.448555,52.75073,41.303253,13.799913,98.67178,137.86098,68.06385,63.786655,72.69849,59.456738,116.65582,501.90485,43.496273,130.10506,105.11485,74.16966,227.57204,53.848896,47.167114,54.61455,203.64864,157.86258,154.73198,102.78147,51.889076,42.28463,100.98219,136.24603,133.36453,20.198652,36.47489,57.01653,79.37183,119.266815,59.53197,58.353638,80.54935,178.99538,204.24771,84.97851,46.567085,363.03516,91.31887
2017-10-02,172.14565,155.95404,39.816204,41.74688,17.498802,86.798775,110.454865,35.25106,52.472748,41.125805,13.406457,98.46217,137.37886,67.96132,62.708702,71.926384,59.2909,115.718185,498.83942,43.292046,127.336655,104.70807,74.15614,225.97682,53.435135,47.204456,54.29076,202.179,156.4745,154.28925,102.288445,51.76748,42.136173,101.07365,136.0709,133.59369,20.148977,36.365097,56.90712,79.50125,118.869774,59.488255,57.993496,79.9358,178.82225,203.77664,84.95765,46.279163,361.03317,90.59368
2017-10-03,172.38075,156.80325,40.2374,42.168953,17.639574,87.38794,109.45714,35.32898,52.92873,41.317238,13.740788,98.71846,139.393,68.159966,64.03651,71.62842,59.80544,116.616646,502.662,43.676258,130.9165,104.66426,74.19522,227.98831,53.750465,47.570415,55.197216,205.82585,157.71791,155.80392,103.55447,52.12782,42.703056,101.75049,137.49419,135.08574,20.189371,36.67176,57.07886,79.455765,119.69172,60.03916,59.447163,81.87328,179.6785,204.78755,85.0114,47.20075,362.84326,93.04589
2017-10-04,172.74141,157.7952,40.564713,42.614986,17.80309,87.76857,109.8661,35.68052,53.22493,41.470337,14.2376375,98.94983,140.61534,68.08331,64.77793,71.5041,60.16916,117.51966,506.67966,43.921574,133.77634,104.76888,74.16001,229.74097,54.007793,47.739136,56.26,207.31474,158.72966,156.70189,104.55689,52.39189,43.048523,102.256775,138.64244,136.42041,20.197365,36.893494,57.33419,79.62668,120.38582,60.45982,60.04216,83.81195,180.16556,205.98692,85.19128,47.938503,366.0307,94.85498
2017-10-05,172.90399,158.23564,40.78433,42.751736,18.11322,87.99587,110.01137,36.02146,53.29872,41.500343,14.580453,99.097015,141.14174,68.06021,65.050316,71.230484,60.39435,118.08587,509.69586,44.03212,134.81726,104.69161,74.17556,231.10922,54.087612,47.719036,57.121914,208.12679,159.25604,157.17691,105.04695,52.530373,43.07088,102.67144,139.5587,137.52298,20.181013,36.941578,57.450413,79.758675,120.488815,60.71133,60.149902,84.96444,180.49898,206.93549,85.173004,48.443623,368.89508,95.953766
2017-10-06,172.57057,158.32318,40.800915,42.533627,18.328926,88.02505,110.14648,36.209652,53.17753,41.43909,14.60314,99.16819,140.97406,67.995384,64.8462,71.37209,60.445885,118.35249,511.1631,43.980255,134.55185,104.49233,74.16869,231.42462,53.979183,47.596504,57.604595,207.91628,159.2212,157.18422,105.10976,52.562706,43.00019,103.04735,140.32425,138.47723,20.140293,36.886475,57.455654,79.920494,120.30802,60.833836,59.95605,85.37052,180.49632,207.4031,85.09161,48.690193,370.2843,96.32159
2017-10-09,171.70398,158.08131,40.64634,42.141003,18.284409,87.97813,110.28009,36.2365,52.919918,41.30563,14.362999,98.56012,140.41643,67.91434,64.22067,71.41866,60.348183,118.32028,510.98706,43.78366,130.54665,104.23832,74.16016,230.58315,53.65841,47.467323,57.69873,206.65858,158.54938,156.81944,104.87806,52.49015,42.861897,103.41251,141.0364,139.17638,20.078838,36.75699,57.38817,80.096794,119.917465,60.846523,59.599655,85.05556,180.20613,207.44699,84.96674,48.743607,369.56476,96.11375
2017-10-10,172.29143,158.39365,41.060883,42.08486,18.728315,88.215096,109.73442,36.362797,53.247612,41.413105,14.542735,98.472534,141.3422,68.06338,65.047745,72.263176,60.54408,118.818954,514.6755,44.02089,130.628,104.25973,74.13674,232.62764,53.88712,47.65418,57.992363,208.7135,159.54861,157.3843,105.32686,52.776676,43.101868,103.58793,142.12468,139.73244,20.137865,36.877224,57.40778,80.11751,120.22645,61.040474,60.3447,85.68446,180.27278,208.16145,85.02164,49.136997,372.50308,97.33959
2017-10-11,172.73811,158.897,41.277725,42.2074,18.801308,88.305885,109.99135,36.57143,53.47055,41.526516,14.78858,98.67075,141.81496,68.062,65.555016,73.22322,60.62824,119.31724,517.2959,44.154037,131.76457,104.465866,73.95627,234.16158,54.10283,47.747192,58.259995,209.10847,160.28804,157.52888,105.591446,52.928024,43.165028,103.65221,142.61703,139.881,20.204716,36.96124,57.5093,80.09633,120.60584,61.15228,60.38921,85.77397,180.53207,208.7271,85.207596,49.17989,376.47702,97.861496
2017-10-12,172.85364,159.05086,41.285744,42.305122,18.930656,88.42503,110.12179,36.829403,53.516174,41.53825,14.8777895,98.625084,141.8963,68.07487,65.68103,73.97859,60.61919,119.52308,518.2516,44.210506,132.3247,104.61705,73.80106,234.7797,54.17061,47.72821,58.156784,208.70174,160.56992,157.3448,105.56879,52.99389,43.078938,103.67106,142.82745,139.9933,20.235323,36.95566,57.521564,80.106316,120.53883,61.15816,60.226116,85.36067,180.69867,209.03807,85.350235,49.06148,379.6299,97.86231
2017-10-13,172.41014,158.88368,41.121788,42.207783,18.76229,88.491135,110.233795,37.097416,53.38033,41.47103,14.782249,98.47622,141.52037,68.037125,65.34748,74.50767,60.499096,119.20433,516.993,44.164074,130.26633,104.66795,73.659096,234.00056,54.064762,47.644535,57.998985,207.40927,160.30722,156.87434,105.29403,52.96948,42.94581,103.73505,143.01666,140.15262,20.228292,36.88013,57.469807,80.17373,120.284996,61.08676,59.922462,84.46811,180.64546,208.91963,85.45753,48.86672,380.89767,97.43789
2017-10-16,171.29735,158.45284,40.806778,41.777473,18.474424,88.55401,110.34469,37.297676,52.878708,41.34543,14.517422,98.29714,140.71042,67.97094,64.645195,74.80954,60.323452,118.64701,513.44977,44.00208,128.38594,104.59892,73.54395,232.1701,53.78904,47.46791,57.716698,205.4454,159.51909,155.9553,104.8558,52.86827,42.785706,103.87141,143.1455,140.32616,20.189709,36.76712,57.352695,80.28275,119.87778,60.952015,59.508476,83.397736,180.45464,208.72209,85.45445,48.663162,379.75357,96.68432
2017-10-17,171.64813,158.54903,41.0678,41.669193,18.604298,88.72912,109.85182,37.54495,52.960888,41.45217,14.629954,98.02589,141.33868,68.14483,65.34147,75.60001,60.46841,118.80541,513.4008,44.24737,129.53905,104.757065,73.491,233.75829,54.048492,47.590244,57.83728,206.81358,160.4641,156.01613,105.173065,53.127632,43.005722,103.865395,143.64645,140.58022,20.257395,36.866802,57.38244,80.25317,120.15242,61.061844,60.184505,83.687706,180.71246,209.42238,85.562416,48.900726,382.09225,97.55001
2017-10-18,171.91577,158.8193,41.122025,41.79777,18.19369,88.71372,110.1172,37.752224,53.03375,41.56068,14.767244,97.340256,141.71822,68.135376,65.666954,76.54394,60.536213,119.16847,512.80383,44.371113,131.89717,105.050545,73.436356,234.93016,54.314697,47.651924,57.93086,206.9483,160.70001,155.97583,105.358826,53.263622,43.058563,103.79003,143.69646,140.56732,20.324587,36.938927,57.472225,80.194305,120.537346,61.156948,60.29536,84.0361,181.08798,212.01137,85.800964,48.885986,385.38266,97.82763
2017-10-19,172.23784,158.74016,41.000355,41.836163,18.38891,88.230286,110.26584,37.883,52.952805,41.56078,14.827902,96.89971,141.44368,68.14153,65.63121,77.3223,60.49912,119.360176,511.5389,44.354263,132.3726,105.22003,73.44448,235.45404,54.434177,47.61088,57.94739,206.65817,160.37537,155.84993,105.24914,53.322495,42.971798,103.69706,143.50107,140.76208,20.355597,36.936016,57.495773,80.1828,120.47866,61.14791,60.127357,84.10565,181.36021,213.82443,85.96538,48.737633,387.8523,97.66938
2017-10-20,172.12662,158.38736,40.606907,41.644176,18.435324,87.19812,110.37815,37.965992,52.733124,41.49038,14.683508,96.650154,140.80896,68.09274,65.105606,77.78848,60.38028,119.08598,508.95624,44.18426,131.62138,105.23138,73.471245,234.51219,54.33892,47.48769,57.870743,205.61925,159.48553,155.53326,104.90498,53.291763,42.840805,103.676506,143.27946,141.108,20.350586,36.87598,57.444103,80.22609,120.25282,61.05997,59.498844,83.767525,181.41289,214.4175,86.07573,48.505276,388.4801,97.11411
2017-10-23,171.25142,157.8496,40.043255,41.382824,18.043919,86.10963,110.42094,37.972214,52.397823,41.36343,14.371411,96.612076,139.98586,68.012985,64.28883,77.824165,60.24028,118.371025,504.22565,43.883778,130.17157,105.070595,73.536766,233.67502,54.03193,47.364697,57.736984,204.03246,158.4087,155.13902,104.57744,53.176865,42.676163,103.740036,143.17104,141.61884,20.310484,36.756092,57.352825,80.32238,119.85633,60.913494,58.98166,82.98157,181.26118,214.06308,86.10003,48.24674,386.78656,96.30524
2017-10-24,171.68678,157.9252,40.039696,41.446434,16.763565,85.97956,109.91705,38.1608,52.713223,41.464634,14.467041,97.052864,140.72939,68.16481,64.92249,78.36557,60.384216,118.24249,503.30045,44.026234,131.63168,105.08273,73.64962,236.32603,54.271175,47.532513,57.918777,205.66422,159.28207,155.71939,105.109474,53.388462,42.889977,103.66672,143.49487,142.24167,20.370401,36.86638,57.414402,80.308556,120.10911,61.02277,59.6165,83.307465,181.41588,214.16745,86.21339,48.41233,388.67908,97.06706
2017-10-25,171.82812,158.16432,39.979744,41.552063,16.937405,85.91322,110.178825,38.428726,52.9942,41.564198,14.603164,97.294815,141.19298,68.1417,65.2408,78.79606,60.338535,118.136406,502.20117,44.106617,132.22426,105.20801,73.719536,238.50781,54.48695,47.641785,57.895683,205.85623,159.5906,156.0152,105.51655,53.474163,42.93795,103.55093,143.40437,142.47827,20.43144,36.94865,57.548313,80.24497,120.48633,61.116863,59.682507,83.50667,181.72139,214.48016,86.37287,48.352013,391.48737,97.26881
2017-10-26,171.56442,158.05185,39.864418,41.68894,17.023474,85.67528,110.30974,38.763004,53.120327,41.5482,14.519722,97.20623,141.28032,68.13932,65.452934,79.09033,60.30106,117.901276,500.2792,44.07958,130.8253,105.19773,73.83717,239.76613,54.543938,47.666122,58.22804,205.40675,159.81076,156.35123,105.620384,53.478138,42.855545,103.43285,143.16899,142.6519,20.455185,36.935513,57.52551,80.24568,120.43344,61.115677,59.515953,83.37479,181.95564,214.38397,86.3544,48.18125,393.51727,97.0544
2017-10-27,170.33318,157.46785,39.636536,41.681507,16.708593,85.351814,110.452,39.36783,53.080208,41.464405,14.292908,96.9912,140.96693,68.07891,65.29908,79.232086,60.222706,117.43174,496.49786,43.958885,128.0565,105.042175,73.95011,239.64635,54.438602,47.642796,58.45913,204.28996,159.66643,156.29419,105.44237,53.42393,42.726913,103.39651,142.70946,142.83408,20.449642,36.822723,57.455772,80.30102,120.22404,61.039764,59.152153,82.919716,182.00212,214.2254,86.35609,47.945328,393.76404,96.47181
2017-10-30,168.47937,156.62485,39.189224,41.512615,13.847759,84.95045,110.500755,39.795074,52.851246,41.319916,13.727531,96.8213,140.35983,67.99912,64.73289,78.948654,60.031185,116.78886,490.66238,43.67773,124.564766,104.733246,74.038055,237.98727,54.11625,47.584145,58.402668,202.5554,159.27472,156.11131,105.0611,53.300156,42.574165,103.476585,142.3767,143.02284,20.413021,36.692005,57.342804,80.41414,119.86535,60.917187,58.776505,82.220375,181.85057,213.63347,86.385086,47.688953,391.74426,95.65302
2017-10-31,168.28134,156.53204,39.29109,41.6263,12.175424,84.61979,110.005104,40.13327,53.15646,41.40847,13.642489,96.86926,141.01381,68.15113,65.50987,79.22943,60.080746,116.78286,488.31693,43.742073,125.81893,104.626495,74.12485,238.39287,54.328857,47.773987,58.52671,203.77983,160.89699,156.82002,105.44907,53.49427,42.782604,103.39223,142.30658,143.13513,20.463724,36.774334,57.387615,80.39908,120.10389,61.03986,59.44592,82.76954,181.99661,213.78104,86.52898,47.84188,393.3502,96.379814
2017-11-01,167.95032,156.74707,39.59964,42.21483,13.489064,84.57133,110.39473,40.362766,53.193043,41.515965,13.986066,97.26785,141.38945,68.15726,65.3673,79.225006,60.189777,117.37275,483.47903,44.09454,128.95457,104.95274,74.18736,239.4464,54.748966,47.693,59.20855,200.61089,161.26895,156.84573,105.63706,53.381897,42.672504,102.74068,141.08975,142.28107,20.521904,36.60063,57.572376,80.11308,120.18417,60.955124,59.389637,82.762184,181.64851,213.25562,86.67532,47.572155,392.06372,95.27369
2017-11-02,166.44044,156.39859,39.697277,42.008522,14.6354065,84.39484,109.94617,40.419422,53.373684,41.25907,14.355823,98.25375,142.82797,68.035866,66.04682,78.70885,60.08828,117.62627,480.35526,44.10755,131.75952,104.84763,74.184006,239.17906,54.383514,47.582184,59.47056,202.48305,162.43729,158.10913,102.911125,53.03451,41.579693,102.06775,138.08595,140.41377,20.291105,35.488224,57.202133,79.44583,120.18747,59.18404,58.77483,81.26488,182.48592,205.96753,86.27447,46.101265,387.38904,95.55558
2017-11-03,165.39066,156.32228,37.993523,41.76319,14.722355,84.67865,109.98049,40.11093,53.22575,41.318703,14.350356,98.06574,142.74033,67.91754,66.40835,78.569626,60.060665,116.90913,477.07358,44.137867,133.33788,104.93447,74.19235,236.8378,54.298126,47.52855,59.143646,203.72472,163.26918,158.04164,103.3387,52.9137,41.70021,102.25002,138.79254,140.35556,20.096777,35.674442,56.789677,78.896614,118.81987,59.18181,59.137978,82.49804,180.02542,205.75478,86.22911,46.551556,393.59424,97.34557
2017-11-06,163.82135,156.31375,36.24359,41.331703,14.694133,84.57019,110.1313,39.85604,52.93322,41.326813,14.0626,97.77459,142.2884,67.8755,66.282616,78.4377,60.02768,115.77374,473.00403,43.886726,132.76295,104.785706,74.148796,233.85944,54.05896,47.392845,58.718346,204.07462,163.14066,158.0265,103.97602,53.060474,42.214413,103.05601,140.39119,141.47842,20.068274,36.0004,57.085583,79.64072,119.59866,59.71468,59.479046,84.44468,180.55911,207.50073,86.232994,47.399673,397.05054,98.367714
2017-11-07,163.97316,156.79045,35.24469,41.16774,14.513147,84.89268,109.61415,39.869175,53.274197,41.50402,14.137225,97.815605,143.23871,67.96904,67.469475,78.99658,60.202408,115.10782,473.52927,44.04705,135.05292,104.76937,74.10975,234.30257,54.38292,47.475937,58.975452,207.49709,164.55894,158.9217,105.30163,53.61381,42.865772,103.76354,142.70128,142.8206,20.175192,36.464867,57.329273,79.960266,120.18647,60.486485,60.691044,87.32334,181.14406,210.26303,86.35479,48.61277,402.68073,100.53359
2017-11-08,164.25613,157.3277,34.507458,41.111523,15.090045,85.30962,109.89745,40.015057,53.475452,41.65855,14.32694,98.1129,143.58797,67.92164,68.193596,79.62294,60.2761,114.87905,474.19928,44.109035,136.64162,104.85516,73.99638,234.93729,54.70433,47.42434,59.42222,209.12785,165.37476,159.50716,106.32901,54.033504,43.192947,104.315865,144.30826,143.78406,20.28797,36.78713,57.59099,80.21221,120.88842,61.14948,61.096615,89.399704,181.8804,212.61003,86.62372,49.293343,408.28494,101.72863
2017-11-09,164.4744,157.45107,34.1895,40.90858,15.5408125,85.45118,109.979004,40.09928,53.423622,41.68539,14.423417,98.23983,143.27928,67.896,68.41327,80.03365,60.231735,114.54497,474.62146,44.10245,136.72023,104.89144,73.854614,236.60619,54.858604,47.239185,59.905262,209.82489,165.55075,159.76167,106.85917,54.327545,43.266903,104.722206,145.48648,144.55356,20.359386,36.93713,57.70043,80.39881,120.9911,61.600468,61.061005,90.340515,182.4059,214.49632,86.84308,49.620308,412.32007,102.18687
2017-11-10,164.32315,157.18341,33.95954,40.449818,15.652338,85.30306,110.069176,40.065926,53.11513,41.62707,14.337693,98.21749,142.297,67.83406,68.0813,80.06934,60.073673,113.88011,473.6604,44.009705,135.71794,104.87271,73.66091,237.24257,54.73892,46.950005,60.09911,209.47586,165.0366,159.625,106.98539,54.48575,43.217163,105.0715,146.33707,145.16322,20.38725,36.954323,57.709053,80.564354,120.87634,61.89057,60.73764,90.26969,182.48814,215.8795,87.01678,49.70533,413.9907,102.04108
2017-11-13,163.58119,156.6028,33.478863,39.823906,15.7755575,85.50397,110.20988,39.92956,52.70324,41.501125,14.095055,98.090324,141.0178,67.7505,67.39231,79.69244,59.7857,112.81033,470.5947,43.8043,134.89073,104.75185,73.46235,236.51274,54.601204,46.656273,60.08535,207.99129,163.8392,159.17027,106.81559,54.513165,43.09275,105.396126,146.95255,145.61641,20.377298,36.88619,57.635494,80.72297,120.57168,62.035103,60.28032,89.47855,182.2439,216.99065,87.09386,49.642212,412.98758,101.45259
2017-11-14,164.26408,156.70769,33.302986,39.55416,14.99223,85.980156,109.69559,39.97981,52.89106,41.594162,14.274463,98.133385,141.12833,67.88901,68.117386,79.81294,59.846523,112.4811,470.67468,44.078556,137.19342,104.87843,73.30546,238.11806,55.231052,46.67929,60.355705,209.80785,164.49802,159.6575,107.347946,54.861927,43.33175,105.55524,147.83165,146.12015,20.45835,37.020874,57.671383,80.73834,120.81226,62.390907,60.94757,89.676674,182.22116,217.89105,87.19225,49.951458,415.2367,102.32807
2017-11-15,164.76021,156.9853,33.202602,39.823826,15.464503,86.271675,109.971054,40.13319,52.98293,41.702957,14.293166,98.217766,141.2766,67.87077,68.51608,80.15031,59.843304,112.487595,470.06204,44.291767,138.04543,105.20387,73.13256,238.83472,55.93093,46.701183,60.47728,210.10948,164.93146,159.87167,107.695786,55.05181,43.395367,105.614204,148.08667,146.26256,20.535366,37.100452,57.771126,80.706345,121.20569,62.680683,61.01141,89.597786,182.36826,218.07425,87.45011,49.944805,418.30884,102.56884
2017-11-16,164.89659,156.96458,32.975086,40.289116,16.984955,86.49499,110.10447,40.265938,52.941692,41.719772,14.16179,98.01517,141.1699,67.86904,68.57517,80.38572,59.767143,112.409424,468.2913,44.4172,137.0625,105.48794,72.99318,238.70193,56.47301,46.68547,60.462795,209.95412,165.0631,159.83687,107.69325,55.14786,43.314205,105.61219,148.09824,146.39001,20.572304,37.08626,57.79254,80.68453,121.158,62.83305,60.8022,89.06061,182.46638,217.9312,87.655396,49.75338,420.58163,102.39629
2017-11-17,164.45613,156.61226,32.654728,40.65522,17.851242,86.59928,110.174,40.4042,52.763268,41.658737,13.925134,97.74805,140.78589,67.8265,68.263954,80.34435,59.60488,112.23197,465.0782,44.395134,135.59808,105.66633,72.881615,237.77916,56.727177,46.664997,60.40909,209.06197,164.69495,159.52817,107.44844,55.147785,43.18446,105.64469,148.02193,146.51569,20.572374,37.009575,57.747017,80.74692,120.95054,62.89077,60.44175,88.17997,182.40628,217.48164,87.78369,49.50373,421.05185,101.87103
2017-11-20,163.44646,155.99173,32.271446,40.6587,18.313948,86.650475,110.31608,40.329227,52.476616,41.526413,13.526514,97.47173,140.00702,67.73851,67.61736,79.84611,59.38048,111.7749,460.61243,44.25204,134.12721,105.670456,72.807495,235.77985,56.71934,46.607586,60.335476,207.87718,163.88652,159.02232,107.01995,55.05962,43.027775,105.7334,147.91582,146.65744,20.540699,36.87838,57.67834,80.83032,120.61091,62.875996,59.981617,87.092255,182.16278,216.82718,87.80148,49.206753,419.22076,101.09014
2017-11-21,163.88605,156.01637,32.3549,40.907604,19.00828,86.746994,109.754036,40.307587,52.755524,41.598263,13.605528,97.396324,140.68623,67.875175,68.33612,79.95389,59.544605,111.52198,459.95532,44.5091,135.72316,105.82855,72.73499,236.67065,57.06588,46.82547,60.708862,209.9468,165.01398,159.44484,107.3356,55.30725,43.23911,105.70256,148.27264,146.92802,20.599728,36.984253,57.663918,80.81794,120.770996,63.06804,60.674347,87.30782,182.17343,216.9066,87.88378,49.34235,420.88824,101.89367
2017-11-22,164.26877,156.16374,32.41904,41.41175,19.410366,86.84775,110.01418,40.44099,52.965042,41.676735,13.8491535,97.479805,141.00339,67.85206,68.68467,80.09957,59.682404,110.78311,459.37552,44.669872,137.44624,106.096344,72.639015,236.54887,57.32825,46.9734,61.04703,210.52592,165.54166,159.59209,107.585106,55.425457,43.290543,105.64226,148.24442,147.0512,20.663189,37.064552,57.75391,80.747635,121.142586,63.237747,60.798595,87.54937,182.37602,217.04218,88.09975,49.27109,423.51324,102.12513
2017-11-23,164.48796,156.14355,32.40848,41.78001,19.384638,86.94893,110.12263,40.495396,53.02602,41.650074,14.038497,97.62914,140.92046,67.84836,68.69279,80.07593,59.709137,109.85913,458.327,44.725716,138.06784,106.26488,72.59223,236.12817,57.42212,47.014862,61.2489,210.51285,165.57573,159.4732,107.5606,55.465652,43.20177,105.55357,148.08043,147.17598,20.691814,37.06398,57.77097,80.73542,121.090164,63.302486,60.66354,87.55694,182.52286,217.05347,88.20807,49.082394,425.42212,101.99916
2017-11-24,164.22351,155.91695,32.294445,41.870155,19.345304,86.945206,110.25624,40.47434,52.92202,41.55538,14.0536,97.756195,140.45247,67.796616,68.3154,79.82896,59.63279,108.71002,456.03125,44.651527,137.77486,106.29364,72.57161,234.77815,57.307404,46.978893,61.272415,209.79791,165.06952,159.12514,107.29814,55.43222,43.07197,105.53124,147.91835,147.31029,20.687069,37.00755,57.733932,80.77714,120.888695,63.303032,60.348183,87.224266,182.49484,216.79817,88.2957,48.839027,425.6259,101.51047
2017-11-27,163.30511,155.45145,32.067913,41.637047,19.333548,86.83185,110.35973,40.379566,52.664146,41.408867,13.862729,97.80102,139.66841,67.720436,67.60885,79.32236,59.462524,107.32361,452.11322,44.456337,136.82085,106.1769,72.585365,232.28491,56.989227,46.895546,61.12658,208.51924,164.04622,158.58817,106.86264,55.334656,42.917316,105.597435,147.82918,147.41287,20.653528,36.905865,57.650143,80.86337,120.55633,63.258556,59.94195,86.56166,182.29868,216.23395,88.38403,48.57213,423.64853,100.77497
2017-11-28,163.80992,155.61584,32.18751,41.57871,19.235672,86.811066,109.83729,40.412357,52.91857,41.48253,13.987544,97.762115,140.15076,67.855095,68.23251,79.252426,59.55738,106.45124,451.19772,44.662388,138.50363,106.25046,72.61511,232.64114,57.21642,47.037323,61.02634,210.20126,164.74448,158.85628,107.19192,55.557976,43.12369,105.53329,148.11801,147.58636,20.708189,37.003277,57.69087,80.84905,120.69275,63.401012,60.59141,86.92181,182.34251,216.50984,88.42132,48.716194,425.213,101.54615
2017-11-29,164.25685,155.85143,32.290012,41.78582,19.071392,86.78232,110.08942,40.550156,53.065273,41.569283,14.094917,97.693855,140.35075,67.82295,68.470314,79.41776,59.55519,105.67654,449.50937,44.79026,138.04207,106.44317,72.63719,232.65634,57.458153,47.103527,61.02453,210.4009,165.05472,158.92427,107.4052,55.66037,43.179268,105.44223,147.95123,147.62248,20.766521,37.07177,57.766735,80.75747,121.05768,63.54274,60.681355,87.13544,182.57257,217.10089,88.60639,48.633736,427.65308,101.75811
2017-11-30,164.55237,155.93439,32.585335,42.24862,18.905449,86.58042,110.27956,40.568176,53.134163,41.556778,14.049938,97.57192,140.46559,67.81234,68.31876,79.46774,59.484993,104.760925,446.57947,44.838585,136.27438,106.55721,72.72632,232.66408,57.54736,47.196537,60.971,210.03516,164.96796,158.83385,107.357086,55.683403,43.100807,105.35295,147.72249,147.73106,20.788078,37.067932,57.785984,80.742424,120.98846,63.60463,60.491474,87.11345,182.77092,217.77618,88.73445,48.44736,429.38217,101.617386
2017-12-01,164.26778,155.79568,33.04345,43.0406,19.148403,86.56213,110.62043,40.379253,52.9136,41.50387,14.033946,97.91856,140.44342,67.76463,67.16558,78.969154,59.551517,104.57948,439.37347,44.97604,138.19078,106.8293,72.91183,234.54266,57.575436,47.18915,61.513863,206.01448,163.38193,158.12526,107.079796,55.44244,42.847282,104.77886,146.64836,147.47115,20.775322,36.789864,57.8581,80.62507,120.60453,63.44194,60.042526,86.15109,182.23492,217.6903,88.706825,48.060863,425.6553,99.88502
2017-12-04,162.44516,155.1105,33.154877,42.746147,19.01524,86.03343,110.14169,40.07591,52.76048,41.125664,13.996733,99.01366,141.29161,67.54928,66.74622,77.97266,59.372177,104.10104,432.69128,44.672237,137.94467,106.5345,73.07038,234.89502,56.716732,47.159836,61.436703,206.76266,162.47905,158.76186,104.28737,55.028206,41.818523,104.2841,144.16747,146.39183,20.506931,35.69957,57.472908,80.38569,120.46599,61.88198,59.220814,83.93772,182.79053,211.05273,88.23681,46.6784,416.55142,99.52503
2017-12-05,163.20871,155.65329,33.59306,43.062653,18.70306,85.95539,109.52905,39.754528,53.082966,41.346767,14.130547,99.18745,142.69342,67.6476,67.88234,77.92603,59.704304,104.03372,432.26038,44.979717,139.9942,106.747345,73.25534,237.09822,56.92843,47.52126,61.471886,209.82895,163.72745,159.55331,105.44079,55.13851,42.27597,104.35777,145.56192,146.90317,20.391808,36.139694,57.08215,79.60172,119.42569,62.061188,60.612938,86.067085,180.42809,212.08626,88.2321,47.49123,424.14355,102.10484
2017-12-06,164.2473,156.4329,34.026695,43.642307,18.208792,86.251595,109.83864,39.631096,53.322807,41.56355,14.155941,99.51326,143.55467,67.69487,68.56655,77.945,59.87595,103.95406,433.895,45.073635,140.33643,107.03145,73.32044,238.83159,57.264393,47.77463,61.64781,210.65813,164.44307,160.15561,106.76322,55.466522,42.967373,104.97126,147.04515,148.197,20.453114,36.680298,57.555035,80.17248,120.97237,62.79187,61.523827,88.7444,181.45421,214.9352,88.494255,48.46728,431.6201,103.87395
2017-12-07,165.22987,156.73969,34.33748,43.871647,17.739304,85.97843,109.95031,39.55262,53.49938,41.61039,14.042723,99.66505,143.83841,67.71939,68.84488,77.920456,59.84276,103.70205,434.5251,45.10534,140.06259,107.20097,73.45524,239.31837,57.489338,47.888084,61.738842,210.4804,164.53798,160.24368,107.611855,55.729412,43.2427,105.535034,148.49144,149.39502,20.497492,37.004337,57.757214,80.44541,121.122765,63.37741,61.778435,90.59163,182.07784,217.52031,88.634766,49.180428,437.1394,104.865265
2017-12-08,165.50833,156.61023,34.418133,43.769318,17.387678,85.74836,110.09451,39.514145,53.529312,41.559345,13.826566,99.45557,143.5648,67.68767,68.754364,77.77882,59.764225,103.37035,433.78564,45.00314,138.99658,107.23761,73.60815,238.59671,57.515476,47.927593,61.691177,209.42557,164.04492,160.01335,108.04194,55.89101,43.352272,106.05683,149.67949,150.45712,20.521345,37.165066,57.86333,80.743645,121.2188,63.797043,61.64845,91.38914,182.4983,219.12526,88.71555,49.640465,439.8473,105.147484
